index,Unnamed: 0,id,text,exp_tag,amb_tag,extract_tag,tobacco_warning
1394,1394,backwoods_cigars 309,💥June 13th Thursday💥  Get Ready for ARTIST SHOWCASE Live performance by cozz at houstonundergroundofficial  with EventBrite RSVP Link located on the Flyer  To Be Part Of The ShowCase Please submit MP3 Track to TheSmokeHouseSocialGmailCom  For Media Inquiries  Contact TheSmokeHouseSocialGmailCom  Powered By backwoodscigars byxbreezy  ,False,False,#SmokeHouseSocial  #FREE  #livetrue  #SmokeHouseSocial  #backwoods  #cozz  #dreamville  #houston  #newhouston,False
1395,1395,backwoods_cigars 335,Backwoods cake  tag 2 people to share with  ,False,False,#backwoodsonly,False
1396,1396,backwoods_cigars 453,Big Moves on deck w trinarockstarr,False,False,None,False
1397,1397,backwoods_cigars 447,What’s your favorite migos song,False,False,None,False
1398,1398,backwoods_cigars 321,💥Tonight Wednesday May 22💥  Get Ready for ARTIST SHOWCASE MIAMI w Performance By trinarockstarr  with EventBrite RSVP Link located on the Flyer  For Media Inquiries  Contact TheSmokeHouseSocialGmailCom  Powered By backwoodscigars  ,False,False,#SmokeHouseSocial  #FREE  #livetrue  #SmokeHouseSocial  #backwoods,False
1399,1399,backwoods_cigars 490,Friday mood pnbrock,False,False,None,False
1400,1400,backwoods_cigars 484,😂😂😂 richthekid,False,False,None,False
1401,1401,backwoods_cigars 679,Rip to a legend fredosantanassr 💔,False,False,#ssr  #fredoforever ,False
1402,1402,backwoods_cigars 651,Fav day of the week,False,False,None,False
1403,1403,backwoods_cigars 137,we just chillin,False,False,None,False
1404,1404,backwoods_cigars 123,this gotta be the darkest wood ever,False,False,None,False
1405,1405,backwoods_cigars 645,dmebeezy Celebrating his birthday in style PS we hope the chef did it,False,False,#HBD  #miami ,False
1406,1406,backwoods_cigars 36,how deep is the russian cream gang ,False,False,#backwoodsparty,False
1407,1407,backwoods_cigars 22,lemme find out kitty g over here is trappin dark leafs lmao ,False,False,#backwoodsparty,False
1408,1408,backwoods_cigars 692,Y’all heard the man shannonsharpe84 be on dem Creams ,False,False,#uncleshannon  #russiancreambackwoods  #backwoodscigars,False
1409,1409,backwoods_cigars 686,Bag check ,False,False,#backwoods  #rollup,False
1410,1410,backwoods_cigars 269,which one yall like more ,False,False,#backwoods,False
1411,1411,backwoods_cigars 241,this the best part of waking up no cap ,False,False,#backwoods,False
1412,1412,backwoods_cigars 527,Our last event was lit Thanks for coming out Memphis it was a blast ,False,False,#smokehouse  #backwoods  #rollup,False
1413,1413,backwoods_cigars 533,💚🙏,False,False,None,False
1414,1414,backwoods_cigars 255,who’s coming to this grape party,False,False,None,False
1415,1415,backwoods_cigars 282,tag us smoking a ,False,False,#backwoodbaddies  #backwood,False
1416,1416,backwoods_cigars 296,Grab a pack on your way home ,False,False,#Backwoods  #BackwoodsOnly,False
1417,1417,backwoods_cigars 292,SURGEON GENERAL WARNING Cigars Are Not A Safe Alternative To Cigarettes  Sneak Peek 👀👀👀 Let’s see some 🔥 in the comments if you need to see more from Mifland x ,False,False,#Backwoods   #StayTuned  #AlwaysTrue  #BackwoodsGang  #ComplexCon,False
1418,1418,backwoods_cigars 286,Still got ComplexCon on the brain Who’s rolling with us next year 🙌🙌🙌 Always trying to hook up the mifland x was just the beginning ,False,False,#BackwoodsGang   #backwoods  #BackwoodsOnly  #AlwaysTrue,False
1419,1419,backwoods_cigars 279,bruh that hoodie is some heat feegonzales,False,False,None,False
1420,1420,backwoods_cigars 251,shoutout miami,False,False,None,False
1421,1421,backwoods_cigars 537,What are you listening to this morning ,False,False,#backwoods  #rollup,False
1422,1422,backwoods_cigars 523,Tag someone that needs a hat👇👇👇,False,False,#backwoods ,False
1423,1423,backwoods_cigars 245,who needs a shoutout,False,False,None,False
1424,1424,backwoods_cigars 26,send this to a russian cream fan,False,False,None,False
1425,1425,backwoods_cigars 32,secure the bag alert 🚨,False,False,#backwoodsparty,False
1426,1426,backwoods_cigars 682,Congrats on going Gold famousdex ,False,False,#backwoodsfam  #pickitup,False
1427,1427,backwoods_cigars 669,Tag the last girl you smoked with👇👇👇 ,False,False,#backwoods,False
1428,1428,backwoods_cigars 641,cubanndasavage pulling up with the ⛽️⛽️⛽️ ,False,False,#backwoods  #rollup,False
1429,1429,backwoods_cigars 127,when the smoke clears ima still be here ,False,False,#backwoodsparty,False
1430,1430,backwoods_cigars 133,seeing one of these in my rearview mirror gives me so much damn anxiety need a wood after slowing down for no reason,False,False,None,False
1431,1431,backwoods_cigars 655,Squad only ,False,False,#backwoods  #Rollup,False
1432,1432,backwoods_cigars 480,Tag your favorite female artist👇👇,False,False,None,False
1433,1433,backwoods_cigars 494,What’s your favorite flavor of backwoods comethazine,False,False,None,False
1434,1434,backwoods_cigars 319,Thanks to everyone who showed up in Miami for our latest Smokehouse Social We gave away a ton of merch and were blessed by trinarockstarr A special congratulations goes out to the winners of the night guttatwins They had an amazing show and will be around more often So to our beautiful host keturahthehost and djseizure for keeping the vibes right If you missed out don’t worry There is more to come ,False,False,#SmokeHouseSocial  #LiveTrue  #BackwoodsGang  #Backwoods,False
1435,1435,backwoods_cigars 325,Bonnie and Clyde  Tag yours in the comments,False,False,#backwoods ,False
1436,1436,backwoods_cigars 443,torylanez stays with a backwood 💨💨💨,False,False,None,False
1437,1437,backwoods_cigars 457,Tag a girl that can roll like a champ👇👇👇,False,False,None,False
1438,1438,backwoods_cigars 331,Backwoods in the back woods ,False,False,#livetrue,False
1439,1439,backwoods_cigars 456,Tag an artist that is going all the way to the top👇👇👇,False,False,None,False
1440,1440,backwoods_cigars 330,Today we celebrate 💨💨💨 ,False,False,#backwoodsonly,False
1441,1441,backwoods_cigars 324,Los Angeles celebrated in style at with music from dejloaf djrobbydinero  thanks for all in attendance Don’t have FOMO — will be back at it again next week 53 stay tuned for details,False,False,#aboutlastnight  #smokehousesocial  #smokehousesocial ,False
1442,1442,backwoods_cigars 442,Tag someone that needs to hear this👇👇👇,False,False,None,False
1443,1443,backwoods_cigars 318,💥May 30th Thursday💥  Get Ready for ARTIST SHOWCASE thestudyhollywood w Performance By omen  with EventBrite RSVP Link located on the Flyer  To Be Part Of The ShowCase Please submit MP3 Track to TheSmokeHouseSocialGmailCom  For Media Inquiries  Contact TheSmokeHouseSocialGmailCom  Powered By backwoodscigars Hosted By hiabbydelarosa x fawkdjgoonie Music By djrobbydinero  ,False,False,#SmokeHouseSocial  #FREE  #livetrue  #SmokeHouseSocial  #backwoods  #omen  #westcoasthiphop  #losangeles  #losangelesworld  #thestudyhollywood,False
1444,1444,backwoods_cigars 495,Tag your favorite producer👇👇👇,False,False,None,False
1445,1445,backwoods_cigars 481,Tag someone who would love some merch 👇👇👇 📸 iamdzhn,False,False,None,False
1446,1446,backwoods_cigars 132,this tuff,False,False,None,False
1447,1447,backwoods_cigars 654,Where is the craziest place you rolled up a 👇👇👇,False,False,#backwoods ,False
1448,1448,backwoods_cigars 640,What are you listening to this morning ,False,False,#backwoods  #playlist,False
1449,1449,backwoods_cigars 126,when’s the last time y’all got a black russian ,False,False,#backwoods  #backwoodsparty,False
1450,1450,backwoods_cigars 668,The hat says it all ,False,False,#smokehousesocial  #artist  #showcase  #backwoods  #alwaystrue  #dope,False
1451,1451,backwoods_cigars 683,Who is your favorite person to share a backwoods with ,False,False,#backwoods  #rollup,False
1452,1452,backwoods_cigars 33,how much cash you think fits in a 5 pack,False,False,None,False
1453,1453,backwoods_cigars 27,someone get a mop for this drip,False,False,None,False
1454,1454,backwoods_cigars 522,Tag someone that needs these👇👇 envoriginal,False,False,None,False
1455,1455,backwoods_cigars 244,which pack you puttin in the bag,False,False,None,False
1456,1456,backwoods_cigars 250,tag somebody you would smoke these with,False,False,None,False
1457,1457,backwoods_cigars 536,Breakfast is served blocboyjb,False,False,None,False
1458,1458,backwoods_cigars 278,secure the bag 916backwoods,False,False,#honeyberry  #backwoods  ,False
1459,1459,backwoods_cigars 287,Copped ComplexCon Drop your hoodie size below Never know how much mifland merch we got left 🤷‍♂️🤷🏾‍♀️🤷‍♀️🤷🏾‍♂️ ,False,False,#BackwoodsOnly  #AlwaysTrue,False
1460,1460,backwoods_cigars 293,SURGEON GENERAL WARNING Cigars Are Not A Safe Alternative To Cigarettes  Catch us out complexcon this weekend Stay tuned to see what we’re dropping  ,False,False,#AlwaysTrue  #BackwoodsGang  #ComplexCon  #Complex  #Collab  #StayTuned  #BackwoodsOnly,True
1461,1461,backwoods_cigars 285,We got a new video series headed your way with your favorite dreamville artists Stay tuned,False,False,#AlwaysTrue,False
1462,1462,backwoods_cigars 291,SURGEON GENERAL WARNING Cigars Are Not A Safe Alternative To Cigarettes  We’ll catch y’all out ComplexCon don’t sleep on this merch cause it’s gonna go Stay locked on our IG all weekend to see what we have in store  Check the Link in Bio to see the complex article on the ,False,False,#Collab   #BackwoodsGang  #AlwaysTrue  #OOTD  #Streetwear  #RareBackwoods  #BackwoodsOnly,False
1463,1463,backwoods_cigars 508,Monday complete,False,False,None,False
1464,1464,backwoods_cigars 246,always lookin for fat ,False,False,#backwoods,False
1465,1465,backwoods_cigars 520,Tag lilbaby1 👇👇👇,False,False,None,False
1466,1466,backwoods_cigars 534,For all our amazing fans out there who have been asking for merch this is for you For a limited time we’re bringing back Merch Care packages All you have to do is comment with your favorite flavor for a chance to get one Oh and ladies we got stuff for you too 📸 josephdavidis 👇👇👇👇 towels ,False,False,#alwaystrue  #shirts  #hats  #bags  #tanks  #tees  #carepackages  #backwoods,False
1467,1467,backwoods_cigars 252,tag the artist in the comments,False,False,None,False
1468,1468,backwoods_cigars 31,hoodie or backpack,False,False,None,False
1469,1469,backwoods_cigars 25,nothing pisses me off more,False,False,None,False
1470,1470,backwoods_cigars 681,Smoking on something foreign hoodrichpablojuan westcoastcure ,False,False,#MPR  #backwoods  #wcc,False
1471,1471,backwoods_cigars 19,who needs a honey mask,False,False,None,False
1472,1472,backwoods_cigars 118,sweet aromatic or black russian ,False,False,#backwoodsparty,False
1473,1473,backwoods_cigars 656,The man with the plan mixtapekitchen behind the scenes making all the moves ,False,False,#backwoods  #vanilla,False
1474,1474,backwoods_cigars 130,you can only choose 1 ,False,False,#backwoods,False
1475,1475,backwoods_cigars 124,spark,False,False,None,False
1476,1476,backwoods_cigars 642,Good  Morning or Great morning 🌞🌞🌞 ,False,False,#rollup,False
1477,1477,backwoods_cigars 497,2 are better then 1 sosamann,False,False,None,False
1478,1478,backwoods_cigars 483,Studio session 🗣 lilbaby1 thuggerthugger1,False,False,None,False
1479,1479,backwoods_cigars 468,What’s your favorite roywoods song 👇👇👇,False,False,None,False
1480,1480,backwoods_cigars 332,Relationship goals charliesangelll x wakaflocka ,False,False,#backwoodsgang,False
1481,1481,backwoods_cigars 454,Drop your city👇👇👇,False,False,None,False
1482,1482,backwoods_cigars 440,How many backwoods will smokepurpp have today👇👇,False,False,None,False
1483,1483,backwoods_cigars 326,Get Ready for ARTIST SHOWCASE allureatlanta w Performance By yfnlucci  with EventBrite RSVP Link located on the Flyer  To Be Part Of The ShowCase Please submit MP3 Track to TheSmokeHouseSocialGmailCom  For Media Inquiries  Contact TheSmokeHouseSocialGmailCom  Powered By backwoodscigars and yfnbcthelabel yfnnono  ,False,False,#SmokeHouseSocial  #FREE  #livetrue  #SmokeHouseSocial  #backwoods  #atlantaparties  #atlantanights  #atl  #yfnlucci  #atlanta  #atlantaga,False
1484,1484,backwoods_cigars 441,Tag a girl that can roll the best👇👇,False,False,None,False
1485,1485,backwoods_cigars 327,🐐🐐🐐🐐 ,False,False,#backwoodsgang,False
1486,1486,backwoods_cigars 333,Drop a 🔥 emoji if you had a today,False,False,#backwoods ,False
1487,1487,backwoods_cigars 455,Who wants a Backwoods birthday 🎂,False,False,None,False
1488,1488,backwoods_cigars 469,Caption this 👇,False,False,None,False
1489,1489,backwoods_cigars 482,So to thavillside for a dope performance and winning our SmokeHouse Social Showcase in Los Angeles ,False,False,#alwaystrue,False
1490,1490,backwoods_cigars 496,😂😂😂 youngmrclean,False,False,None,False
1491,1491,backwoods_cigars 125,what it do baybeee,False,False,None,False
1492,1492,backwoods_cigars 643,“Stoner Chicks Do it Better” by smileyfacetrc coming soon👇🏽👇🏽tag your favorite stoner chick ,False,False,#backwoods  #stonerchicksdoitbetter  #trc,False
1493,1493,backwoods_cigars 657,Secure the bag charliesangelll 😂😂 You good with us ,False,False,#backwoodscigars  #alwaystrue  #opiumsaturdays,False
1494,1494,backwoods_cigars 131,fresh honey ,False,False,#backwoodsparty,False
1495,1495,backwoods_cigars 119,We Got Merch 1st twenty to comment and tag an adult smoker wins merch Must be following the page to win well dm the winners on Friday 918,False,False,None,False
1496,1496,backwoods_cigars 18,that 2 sentence story becomes a 4 chapter essay when im lit lmfao,False,False,None,False
1497,1497,backwoods_cigars 680,Who likes dark stout flavor warholss,False,False,None,False
1498,1498,backwoods_cigars 694,This is how were coming in 2018 cdothoncho ,False,False,#rollup,False
